year,month,occupation_title,ai_exposure,ai_complementarity,labour_force,employment,full_time_employment,part_time_employment,unemployment,unemployment_rate
2019,11,Sales and service occupations,Low,Low,4834.9,4635.6,2930.2,1705.4,199.3,4.1
2019,12,Sales and service occupations,Low,Low,4837.4,4657.2,2938.3,1718.9,180.2,3.7
2020,1,Sales and service occupations,Low,Low,4813.5,4593.6,2868.7,1724.9,219.9,4.6
2020,2,Sales and service occupations,Low,Low,4848.4,4631.2,2859.6,1771.6,217.2,4.5
2020,3,Sales and service occupations,Low,Low,4534.9,4029.5,2642.5,1387,505.4,11.1
2020,4,Sales and service occupations,Low,Low,4046,3255.2,2261.5,993.7,790.8,19.5
2020,5,Sales and service occupations,Low,Low,4245.3,3324.3,2319.3,1005,921.1,21.7
2020,6,Sales and service occupations,Low,Low,4579.5,3835.2,2610.5,1224.7,744.3,16.3
2020,7,Sales and service occupations,Low,Low,4635.8,4025.9,2653,1372.9,609.9,13.2
2020,8,Sales and service occupations,Low,Low,4661.9,4131.7,2728.3,1403.3,530.2,11.4
2020,9,Sales and service occupations,Low,Low,4609.8,4186,2677,1509,423.8,9.2
2020,10,Sales and service occupations,Low,Low,4592.4,4172.4,2610.6,1561.7,420,9.1
2020,11,Sales and service occupations,Low,Low,4611.1,4187.7,2662.1,1525.6,423.4,9.2
2020,12,Sales and service occupations,Low,Low,4525.4,4117.2,2621.3,1495.9,408.2,9
2021,1,Sales and service occupations,Low,Low,4354.3,3754.8,2451,1303.8,599.5,13.8
2021,2,Sales and service occupations,Low,Low,4499,4012,2552.2,1459.8,487,10.8
2021,3,Sales and service occupations,Low,Low,4501.6,4113.2,2579.8,1533.4,388.4,8.6
2021,4,Sales and service occupations,Low,Low,4342.2,4007.1,2592.5,1414.7,335.1,7.7
2021,5,Sales and service occupations,Low,Low,4393.6,4028.7,2654.7,1373.9,364.9,8.3
2021,6,Sales and service occupations,Low,Low,4509.6,4277.3,2775.2,1502.2,232.3,5.2
2021,7,Sales and service occupations,Low,Low,4527.8,4327,2851.8,1475.3,200.8,4.4
2021,8,Sales and service occupations,Low,Low,4683.8,4502.5,2959.6,1542.9,181.3,3.9
2021,9,Sales and service occupations,Low,Low,4494.6,4320.3,2735.2,1585,174.4,3.9
2021,10,Sales and service occupations,Low,Low,4511.2,4345.2,2730.1,1615.1,166,3.7
2021,11,Sales and service occupations,Low,Low,4511,4336.7,2677,1659.8,174.3,3.9
2021,12,Sales and service occupations,Low,Low,4506.8,4339.2,2678.8,1660.4,167.7,3.7
2022,1,Sales and service occupations,Low,Low,4391.8,4088,2570.4,1517.7,303.8,6.9
2022,2,Sales and service occupations,Low,Low,4433.6,4244,2625.6,1618.4,189.6,4.3
2022,3,Sales and service occupations,Low,Low,4423.9,4236.6,2620.1,1616.5,187.3,4.2
2022,4,Sales and service occupations,Low,Low,4468.8,4288.4,2660.3,1628.1,180.5,4
2022,5,Sales and service occupations,Low,Low,4552.4,4383.2,2798.6,1584.6,169.2,3.7
2022,6,Sales and service occupations,Low,Low,4500.7,4329,2833.8,1495.2,171.7,3.8
2022,7,Sales and service occupations,Low,Low,4615.9,4448.2,2988.9,1459.3,167.7,3.6
2022,8,Sales and service occupations,Low,Low,4582.9,4408.3,2924.7,1483.6,174.6,3.8
2022,9,Sales and service occupations,Low,Low,4495.9,4336.1,2754.7,1581.4,159.8,3.6
2022,10,Sales and service occupations,Low,Low,4500.1,4331.1,2689.2,1642,168.9,3.8
2022,11,Sales and service occupations,Low,Low,4475.3,4314,2659.3,1654.7,161.3,3.6
2022,12,Sales and service occupations,Low,Low,4467.6,4321.5,2644.9,1676.6,146.1,3.3
2023,1,Sales and service occupations,Low,Low,4428,4239.6,2564.5,1675.1,188.4,4.3
2023,2,Sales and service occupations,Low,Low,4489.7,4316.1,2624.6,1691.5,173.6,3.9
2023,3,Sales and service occupations,Low,Low,4557.9,4373.7,2675.2,1698.5,184.3,4
2023,4,Sales and service occupations,Low,Low,4593.2,4408.2,2719.9,1688.3,185,4
2023,5,Sales and service occupations,Low,Low,4702.1,4491.4,2837.2,1654.2,210.7,4.5
2023,6,Sales and service occupations,Low,Low,4692.6,4488.4,2923.6,1564.8,204.2,4.4
2023,7,Sales and service occupations,Low,Low,4722.7,4508.4,2992,1516.4,214.3,4.5
2023,8,Sales and service occupations,Low,Low,4691.3,4493,3018,1475,198.3,4.2
2023,9,Sales and service occupations,Low,Low,4582.8,4409.8,2817.3,1592.5,173,3.8
2023,10,Sales and service occupations,Low,Low,4637.8,4424.6,2798.3,1626.3,213.3,4.6
2023,11,Sales and service occupations,Low,Low,4599.5,4401.3,2778.9,1622.5,198.2,4.3
2023,12,Sales and service occupations,Low,Low,4577.5,4388.9,2761.4,1627.5,188.6,4.1
2024,1,Sales and service occupations,Low,Low,4514.9,4284.6,2655.9,1628.7,230.3,5.1
2024,2,Sales and service occupations,Low,Low,4549,4302.7,2631.1,1671.6,246.3,5.4
2024,3,Sales and service occupations,Low,Low,4592.5,4334.8,2651.3,1683.5,257.6,5.6
2024,4,Sales and service occupations,Low,Low,4615.9,4369,2657.6,1711.4,246.9,5.3
2024,5,Sales and service occupations,Low,Low,4719.6,4453.7,2745.9,1707.8,265.9,5.6
2024,6,Sales and service occupations,Low,Low,4782.5,4526.1,2851.4,1674.7,256.4,5.4
2024,7,Sales and service occupations,Low,Low,4715.6,4489.3,2929.6,1559.7,226.2,4.8
2024,8,Sales and service occupations,Low,Low,4741.2,4504.4,2902.7,1601.7,236.9,5
2024,9,Sales and service occupations,Low,Low,4587.7,4383,2749.3,1633.8,204.7,4.5
2024,10,Sales and service occupations,Low,Low,4572.1,4353.8,2703.8,1650.1,218.2,4.8
2024,11,Sales and service occupations,Low,Low,4578.3,4366.9,2703.9,1663,211.4,4.6
2024,12,Sales and service occupations,Low,Low,4567.9,4369.9,2708.7,1661.2,198,4.3
2025,1,Sales and service occupations,Low,Low,4537.2,4294.7,2639.2,1655.5,242.5,5.3
2025,2,Sales and service occupations,Low,Low,4618.2,4392.2,2697.7,1694.5,226,4.9
2025,3,Sales and service occupations,Low,Low,4650.9,4417.6,2728.7,1688.9,233.3,5
2025,4,Sales and service occupations,Low,Low,4655.9,4427.1,2768.9,1658.1,228.9,4.9
2025,5,Sales and service occupations,Low,Low,4774.9,4540.8,2891.5,1649.3,234,4.9
2025,6,Sales and service occupations,Low,Low,4808.2,4608.8,2992.3,1616.5,199.4,4.1
2025,7,Sales and service occupations,Low,Low,4820.2,4606,3016.2,1589.8,214.2,4.4
2025,8,Sales and service occupations,Low,Low,4767.9,4557.6,2975.5,1582.1,210.3,4.4
2025,9,Sales and service occupations,Low,Low,4686.8,4470.5,2825.7,1644.8,216.3,4.6
2010,1,"Trades, transport and equipment operators and related occupations",Low,Low,2791.1,2447.1,2204,243.2,344,12.3
2010,2,"Trades, transport and equipment operators and related occupations",Low,Low,2777.6,2450.7,2204.3,246.4,326.9,11.8
2010,3,"Trades, transport and equipment operators and related occupations",Low,Low,2765.7,2435.7,2206.6,229.1,330,11.9
2010,4,"Trades, transport and equipment operators and related occupations",Low,Low,2815.4,2522.8,2294.2,228.6,292.6,10.4
2010,5,"Trades, transport and equipment operators and related occupations",Low,Low,2906.7,2654.8,2432.5,222.3,252,8.7
2010,6,"Trades, transport and equipment operators and related occupations",Low,Low,2915.7,2709.3,2496.8,212.5,206.5,7.1
2010,7,"Trades, transport and equipment operators and related occupations",Low,Low,2961.7,2745.8,2533.5,212.3,215.9,7.3
2010,8,"Trades, transport and equipment operators and related occupations",Low,Low,2961,2733.9,2540.6,193.3,227.1,7.7
2010,9,"Trades, transport and equipment operators and related occupations",Low,Low,2920.7,2735.1,2521.1,214.1,185.6,6.4
2010,10,"Trades, transport and equipment operators and related occupations",Low,Low,2929.9,2745.9,2523.1,222.8,184,6.3
2010,11,"Trades, transport and equipment operators and related occupations",Low,Low,2925,2725.3,2495.5,229.8,199.7,6.8
2010,12,"Trades, transport and equipment operators and related occupations",Low,Low,2903.5,2675.9,2430.7,245.2,227.6,7.8
2011,1,"Trades, transport and equipment operators and related occupations",Low,Low,2831.7,2541.8,2314.4,227.3,290,10.2
2011,2,"Trades, transport and equipment operators and related occupations",Low,Low,2872.3,2592.7,2336.3,256.4,279.6,9.7
2011,3,"Trades, transport and equipment operators and related occupations",Low,Low,2880.2,2589.4,2348.2,241.2,290.8,10.1
2011,4,"Trades, transport and equipment operators and related occupations",Low,Low,2891.2,2613.4,2373.9,239.5,277.8,9.6
2011,5,"Trades, transport and equipment operators and related occupations",Low,Low,2977.2,2755.2,2524.9,230.4,222,7.5
2011,6,"Trades, transport and equipment operators and related occupations",Low,Low,3009.9,2827.2,2594.1,233.1,182.7,6.1
2011,7,"Trades, transport and equipment operators and related occupations",Low,Low,3058.2,2887.5,2684.1,203.4,170.7,5.6
2011,8,"Trades, transport and equipment operators and related occupations",Low,Low,3037.3,2863,2668.5,194.4,174.3,5.7
2011,9,"Trades, transport and equipment operators and related occupations",Low,Low,2984.4,2844.4,2618.7,225.7,139.9,4.7
2011,10,"Trades, transport and equipment operators and related occupations",Low,Low,3023.3,2871,2646,225,152.3,5
2011,11,"Trades, transport and equipment operators and related occupations",Low,Low,3010.1,2834,2600.4,233.6,176.1,5.9
2011,12,"Trades, transport and equipment operators and related occupations",Low,Low,2972.8,2756,2528.3,227.8,216.8,7.3
2012,1,"Trades, transport and equipment operators and related occupations",Low,Low,2919.9,2626.5,2386.2,240.3,293.3,10
2012,2,"Trades, transport and equipment operators and related occupations",Low,Low,2931.5,2667.5,2415.2,252.4,264,9
2012,3,"Trades, transport and equipment operators and related occupations",Low,Low,2954.6,2675.7,2435.2,240.4,278.9,9.4
2012,4,"Trades, transport and equipment operators and related occupations",Low,Low,2993.5,2755.1,2513.1,242,238.4,8
2012,5,"Trades, transport and equipment operators and related occupations",Low,Low,3060.6,2869,2631.5,237.6,191.5,6.3
2012,6,"Trades, transport and equipment operators and related occupations",Low,Low,3080.6,2905.7,2670.4,235.3,174.9,5.7
2012,7,"Trades, transport and equipment operators and related occupations",Low,Low,3104.9,2929.3,2730.8,198.5,175.6,5.7
2012,8,"Trades, transport and equipment operators and related occupations",Low,Low,3116.6,2931.4,2734.1,197.3,185.2,5.9
2012,9,"Trades, transport and equipment operators and related occupations",Low,Low,3102.6,2938,2700.9,237,164.6,5.3
2012,10,"Trades, transport and equipment operators and related occupations",Low,Low,3068.7,2884.7,2647.4,237.2,184.1,6
2012,11,"Trades, transport and equipment operators and related occupations",Low,Low,3048.2,2870.8,2632.7,238,177.4,5.8
2012,12,"Trades, transport and equipment operators and related occupations",Low,Low,3014.6,2807,2564.9,242.1,207.6,6.9
2013,1,"Trades, transport and equipment operators and related occupations",Low,Low,2977.7,2712.3,2444.2,268.2,265.4,8.9
2013,2,"Trades, transport and equipment operators and related occupations",Low,Low,2969.1,2719.4,2457.5,261.9,249.7,8.4
2013,3,"Trades, transport and equipment operators and related occupations",Low,Low,2976.5,2703.5,2452.7,250.8,273,9.2
2013,4,"Trades, transport and equipment operators and related occupations",Low,Low,3015.6,2766.4,2524,242.4,249.2,8.3
2013,5,"Trades, transport and equipment operators and related occupations",Low,Low,3038.1,2845.9,2597.4,248.5,192.2,6.3
2013,6,"Trades, transport and equipment operators and related occupations",Low,Low,3083.9,2910,2650.6,259.5,173.9,5.6
2013,7,"Trades, transport and equipment operators and related occupations",Low,Low,3104.5,2931.9,2715.7,216.2,172.6,5.6
2013,8,"Trades, transport and equipment operators and related occupations",Low,Low,3101.2,2929.8,2709.9,219.9,171.4,5.5
2013,9,"Trades, transport and equipment operators and related occupations",Low,Low,3035.6,2879.2,2644,235.2,156.4,5.2
2013,10,"Trades, transport and equipment operators and related occupations",Low,Low,3041.2,2874.7,2647,227.7,166.5,5.5
2013,11,"Trades, transport and equipment operators and related occupations",Low,Low,3043.3,2834.6,2586.4,248.3,208.7,6.9
2013,12,"Trades, transport and equipment operators and related occupations",Low,Low,3012.7,2753.1,2516.4,236.7,259.6,8.6
2014,1,"Trades, transport and equipment operators and related occupations",Low,Low,2977.9,2661.7,2419,242.7,316.3,10.6
2014,2,"Trades, transport and equipment operators and related occupations",Low,Low,2978.1,2671.1,2421.1,250,307,10.3
2014,3,"Trades, transport and equipment operators and related occupations",Low,Low,2971.2,2682.6,2440.5,242.1,288.6,9.7
2014,4,"Trades, transport and equipment operators and related occupations",Low,Low,2976.7,2719.7,2472.7,247,257,8.6
2014,5,"Trades, transport and equipment operators and related occupations",Low,Low,3052.6,2851.2,2590.1,261.1,201.4,6.6
2014,6,"Trades, transport and equipment operators and related occupations",Low,Low,3092.9,2915.8,2671.9,243.9,177.1,5.7
2014,7,"Trades, transport and equipment operators and related occupations",Low,Low,3088.5,2909.1,2697.9,211.2,179.5,5.8
2014,8,"Trades, transport and equipment operators and related occupations",Low,Low,3119.6,2942.3,2740.6,201.7,177.3,5.7
2014,9,"Trades, transport and equipment operators and related occupations",Low,Low,3077.4,2922.7,2677.6,245.1,154.7,5
2014,10,"Trades, transport and equipment operators and related occupations",Low,Low,3039.1,2898.9,2662.3,236.5,140.2,4.6
2014,11,"Trades, transport and equipment operators and related occupations",Low,Low,3002.5,2843,2598.8,244.2,159.5,5.3
2014,12,"Trades, transport and equipment operators and related occupations",Low,Low,3016.9,2806.1,2558.6,247.5,210.8,7
2015,1,"Trades, transport and equipment operators and related occupations",Low,Low,3012.5,2724.8,2460.9,263.9,287.7,9.6
2015,2,"Trades, transport and equipment operators and related occupations",Low,Low,3004.5,2708.2,2460.2,247.9,296.3,9.9
2015,3,"Trades, transport and equipment operators and related occupations",Low,Low,2997.9,2704.5,2456.4,248.1,293.4,9.8
2015,4,"Trades, transport and equipment operators and related occupations",Low,Low,3024.8,2755.5,2501.6,253.9,269.3,8.9
2015,5,"Trades, transport and equipment operators and related occupations",Low,Low,3111.8,2890,2642.4,247.5,221.8,7.1
2015,6,"Trades, transport and equipment operators and related occupations",Low,Low,3136.4,2945.9,2709.7,236.2,190.5,6.1
2015,7,"Trades, transport and equipment operators and related occupations",Low,Low,3095.2,2890.7,2699,191.8,204.5,6.6
2015,8,"Trades, transport and equipment operators and related occupations",Low,Low,3089.8,2880,2699.5,180.5,209.8,6.8
2015,9,"Trades, transport and equipment operators and related occupations",Low,Low,3036.3,2876.6,2655.3,221.3,159.7,5.3
2015,10,"Trades, transport and equipment operators and related occupations",Low,Low,3048.4,2868.8,2640.1,228.8,179.6,5.9
2015,11,"Trades, transport and equipment operators and related occupations",Low,Low,3024,2806.9,2589.6,217.3,217.1,7.2
2015,12,"Trades, transport and equipment operators and related occupations",Low,Low,2978.4,2716.1,2473.7,242.4,262.4,8.8
2016,1,"Trades, transport and equipment operators and related occupations",Low,Low,2910.3,2605.1,2358.2,247,305.1,10.5
2016,2,"Trades, transport and equipment operators and related occupations",Low,Low,2951.4,2629.7,2374,255.7,321.7,10.9
2016,3,"Trades, transport and equipment operators and related occupations",Low,Low,2930.9,2612,2354,258.1,318.9,10.9
2016,4,"Trades, transport and equipment operators and related occupations",Low,Low,2950.7,2657.8,2414.8,242.9,293,9.9
2016,5,"Trades, transport and equipment operators and related occupations",Low,Low,2992.4,2773.8,2525.3,248.4,218.6,7.3
2016,6,"Trades, transport and equipment operators and related occupations",Low,Low,3027.4,2837,2582.3,254.7,190.5,6.3
2016,7,"Trades, transport and equipment operators and related occupations",Low,Low,3048.6,2838.8,2618.6,220.2,209.8,6.9
2016,8,"Trades, transport and equipment operators and related occupations",Low,Low,3069.6,2862.3,2645.6,216.6,207.3,6.8
2016,9,"Trades, transport and equipment operators and related occupations",Low,Low,3038.9,2883.2,2643.8,239.4,155.8,5.1
2016,10,"Trades, transport and equipment operators and related occupations",Low,Low,3045.4,2888.7,2645.7,243.1,156.7,5.1
2016,11,"Trades, transport and equipment operators and related occupations",Low,Low,3014.1,2820.6,2567.3,253.3,193.5,6.4
2016,12,"Trades, transport and equipment operators and related occupations",Low,Low,2970,2755.2,2493.8,261.4,214.8,7.2
2017,1,"Trades, transport and equipment operators and related occupations",Low,Low,2953.3,2679.3,2429.5,249.8,274,9.3
2017,2,"Trades, transport and equipment operators and related occupations",Low,Low,2967.3,2702.6,2443.6,259,264.7,8.9
2017,3,"Trades, transport and equipment operators and related occupations",Low,Low,2976.4,2701,2437.8,263.2,275.4,9.3
2017,4,"Trades, transport and equipment operators and related occupations",Low,Low,2998.9,2733.4,2476.5,256.9,265.4,8.8
2017,5,"Trades, transport and equipment operators and related occupations",Low,Low,3100.9,2911.4,2660.5,251,189.4,6.1
2017,6,"Trades, transport and equipment operators and related occupations",Low,Low,3096.4,2941.3,2689.1,252.2,155,5
2017,7,"Trades, transport and equipment operators and related occupations",Low,Low,3112.9,2953.2,2722.3,230.8,159.7,5.1
2017,8,"Trades, transport and equipment operators and related occupations",Low,Low,3096.3,2930.9,2708.4,222.5,165.4,5.3
2017,9,"Trades, transport and equipment operators and related occupations",Low,Low,3018.3,2876.7,2641.5,235.3,141.6,4.7
2017,10,"Trades, transport and equipment operators and related occupations",Low,Low,3034,2885.3,2629.5,255.8,148.6,4.9
2017,11,"Trades, transport and equipment operators and related occupations",Low,Low,2999.2,2828.9,2590.1,238.8,170.2,5.7
2017,12,"Trades, transport and equipment operators and related occupations",Low,Low,2947.6,2767.9,2526.9,241,179.6,6.1
2018,1,"Trades, transport and equipment operators and related occupations",Low,Low,2910.3,2661.9,2428.8,233,248.4,8.5
2018,2,"Trades, transport and equipment operators and related occupations",Low,Low,2919.9,2684.5,2434.2,250.3,235.5,8.1
2018,3,"Trades, transport and equipment operators and related occupations",Low,Low,2979.9,2739.7,2482.2,257.6,240.1,8.1
2018,4,"Trades, transport and equipment operators and related occupations",Low,Low,3024.3,2812,2552.8,259.2,212.2,7
2018,5,"Trades, transport and equipment operators and related occupations",Low,Low,3051.3,2895.1,2641.9,253.2,156.2,5.1
2018,6,"Trades, transport and equipment operators and related occupations",Low,Low,3111.7,2978.1,2714.2,263.9,133.6,4.3
2018,7,"Trades, transport and equipment operators and related occupations",Low,Low,3122.1,2971.3,2747.4,223.8,150.9,4.8
2018,8,"Trades, transport and equipment operators and related occupations",Low,Low,3182.4,3034.6,2820.4,214.2,147.8,4.6
2018,9,"Trades, transport and equipment operators and related occupations",Low,Low,3127.2,3014.8,2771.6,243.2,112.4,3.6
2018,10,"Trades, transport and equipment operators and related occupations",Low,Low,3140.8,3015.7,2775.1,240.6,125.1,4
2018,11,"Trades, transport and equipment operators and related occupations",Low,Low,3114.1,2990.7,2739.9,250.8,123.4,4
2018,12,"Trades, transport and equipment operators and related occupations",Low,Low,3095.5,2938.3,2696.4,242,157.2,5.1
